"group_id,""arm"",""visitor_id"",""arrival_time"",""exit_time"",""time_on_page_sec"",""exit_rate"",""ctr_opportunities"",""ctr_newsletter"",""ctr_donation"",""ctr_events"",""kpi_x"",""kpi_y"",""scroll_depth_pct"",""ctr_partner_banner"",""page_load_time_ms"""
"TXB_50,""control"",538,2026-02-28 07:10:25.520043,2026-02-28 07:13:12.919314,167.4,0,0,0,0,0,26.06,0,53.9,0,1666.1"
"TXB_50,""control"",539,2026-02-28 07:33:19.30547,2026-02-28 07:35:04.247359,104.9,0,0,0,0,0,19.36,0,66.2,0,1587"
"TXB_50,""control"",540,2026-02-28 07:45:24.419441,2026-02-28 07:48:51.954828,207.5,0,0,0,0,0,5.87,0,22.5,0,1483.6"
"TXB_50,""control"",541,2026-02-28 07:48:08.795053,2026-02-28 07:50:57.664734,168.9,0,0,0,1,0,77.74,0,59.4,0,700.1"
"TXB_50,""control"",542,2026-02-28 08:08:17.6271,2026-02-28 10:03:18.856932,6901.2,0,0,0,0,0,93.28,0,44.4,0,3822.5"
"TXB_50,""control"",543,2026-02-28 08:12:02.419806,2026-02-28 08:36:29.473525,1467.1,0,0,0,0,0,35.61,1,46,0,3451"
"TXB_50,""control"",544,2026-02-28 08:30:56.751613,2026-02-28 08:31:08.747471,12,0,0,0,0,0,64.78,0,79.7,0,24794.6"
"TXB_50,""control"",545,2026-02-28 08:33:25.308945,2026-02-28 08:38:33.456907,308.1,0,0,0,0,0,57.84,1,69.1,0,1687.8"
"TXB_50,""control"",546,2026-02-28 08:34:37.817202,2026-02-28 08:35:54.409428,76.6,0,0,0,0,0,38.94,0,81.1,0,2244.8"
"TXB_50,""control"",547,2026-02-28 08:37:20.907586,2026-02-28 08:37:29.877503,9,0,0,0,0,0,54.72,0,84.1,0,730.8"
"TXB_50,""control"",548,2026-02-28 08:48:49.419825,2026-02-28 08:53:16.358391,266.9,0,0,0,0,0,76.56,0,95.2,0,1961.8"
"TXB_50,""control"",549,2026-02-28 09:15:22.33969,2026-02-28 09:18:56.723582,214.4,0,0,0,0,0,33.71,0,6,0,1633.7"
"TXB_50,""control"",550,2026-02-28 09:16:08.191061,2026-02-28 09:16:13.287131,5.1,1,0,0,0,0,1.77,0,4.3,0,1090.9"
"TXB_50,""control"",551,2026-02-28 09:18:04.681497,2026-02-28 10:52:35.379712,5670.7,0,0,0,0,0,58.24,0,19.4,0,930.2"
"TXB_50,""control"",552,2026-02-28 09:24:41.129578,2026-02-28 09:24:47.056833,5.9,1,0,0,0,0,1.29,0,0.2,0,5976.8"
"TXB_50,""control"",553,2026-02-28 09:30:42.662197,2026-02-28 10:24:10.131352,3207.5,0,0,0,0,0,33.28,0,9.1,0,2606.5"
"TXB_50,""control"",554,2026-02-28 09:52:57.10688,2026-02-28 10:01:45.619697,528.5,0,0,0,0,0,51.88,0,9.1,0,1429.2"
"TXB_50,""control"",555,2026-02-28 10:08:17.689757,2026-02-28 10:08:20.162098,2.5,1,0,0,0,0,3.4,0,2.9,0,1179.8"
"TXB_50,""control"",556,2026-02-28 10:11:47.484435,2026-02-28 10:14:56.893884,189.4,0,0,0,0,0,76.8,0,8.3,0,1392.8"
"TXB_50,""control"",557,2026-02-28 10:15:18.501958,2026-02-28 10:15:19.054549,0.6,1,0,0,0,0,2.04,0,9.7,0,921.3"
"TXB_50,""control"",558,2026-02-28 10:27:30.376645,2026-02-28 10:27:31.27058,0.9,1,0,0,0,0,4.29,0,2,0,1933.5"
"TXB_50,""control"",559,2026-02-28 10:35:27.165026,2026-02-28 10:35:28.2201,1.1,1,0,0,0,0,1.1,0,5.9,0,1502.4"
"TXB_50,""control"",560,2026-02-28 10:40:40.381573,2026-02-28 10:41:49.993561,69.6,0,0,0,0,0,76.12,0,79.9,0,1934.7"
"TXB_50,""control"",561,2026-02-28 11:09:29.077045,2026-02-28 11:09:57.497286,28.4,0,0,0,0,0,36.21,0,9,0,1901"
"TXB_50,""control"",562,2026-02-28 12:03:11.854213,2026-02-28 12:03:19.205568,7.4,1,0,0,0,0,13.58,0,4.3,0,1227.5"
"TXB_50,""control"",563,2026-02-28 12:18:10.644269,2026-02-28 12:19:48.712459,98.1,0,0,1,0,0,19.9,0,14.2,0,1148.8"
"TXB_50,""control"",564,2026-02-28 12:20:42.164932,2026-02-28 12:20:48.452222,6.3,1,0,0,0,0,2.32,0,4,0,3528.3"
"TXB_50,""control"",565,2026-02-28 12:22:15.293857,2026-02-28 12:23:19.371541,64.1,0,0,0,0,0,35.24,1,6.4,0,2083"
"TXB_50,""control"",566,2026-02-28 12:27:32.629271,2026-02-28 12:31:05.722008,213.1,0,0,0,0,0,0.83,0,58.3,0,1068.4"
"TXB_50,""control"",567,2026-02-28 12:36:12.94035,2026-02-28 13:39:59.707826,3826.8,0,0,0,0,0,25.23,0,83.4,0,1220"
"TXB_50,""control"",568,2026-02-28 12:37:25.465645,2026-02-28 12:37:27.272726,1.8,1,0,0,0,0,0.54,0,8.7,0,1042.2"
"TXB_50,""control"",569,2026-02-28 12:39:31.206846,2026-02-28 12:39:45.663131,14.5,0,0,0,0,0,2.66,0,2,0,1369.3"
"TXB_50,""control"",570,2026-02-28 12:58:21.771263,2026-02-28 12:59:38.664625,76.9,0,0,0,0,0,13.59,0,73.7,0,1112.5"
"TXB_50,""control"",571,2026-02-28 13:22:45.387846,2026-02-28 13:27:28.784558,283.4,0,0,0,0,1,19.57,0,96.5,0,1758.2"
"TXB_50,""control"",572,2026-02-28 13:24:24.558481,2026-02-28 13:24:25.511905,1,1,0,0,0,0,1.83,0,11.8,0,2237"
"TXB_50,""control"",573,2026-02-28 13:27:41.720558,2026-02-28 13:30:36.736924,175,0,0,0,0,0,54.97,1,51,0,1100.5"
"TXB_50,""control"",574,2026-02-28 14:01:51.332958,2026-02-28 14:10:44.950462,533.6,0,0,0,0,0,21.94,1,50.6,0,1706.2"
"TXB_50,""control"",575,2026-02-28 14:02:25.867371,2026-02-28 14:03:41.962979,76.1,0,0,0,0,0,46.74,0,5.5,0,1253.9"
"TXB_50,""control"",576,2026-02-28 14:16:23.666508,2026-02-28 14:18:32.613719,128.9,0,0,0,0,0,71.34,0,75.9,0,1680.8"
"TXB_50,""control"",577,2026-02-28 14:44:04.229579,2026-02-28 14:44:06.053923,1.8,1,0,0,0,0,0.26,0,10.6,0,1281.2"
"TXB_50,""control"",578,2026-02-28 14:50:28.29374,2026-02-28 14:51:31.713518,63.4,0,0,0,0,0,82.94,0,7.1,0,7654.4"
"TXB_50,""control"",579,2026-02-28 14:51:34.731843,2026-02-28 16:27:41.962955,5767.2,0,0,0,0,0,24.87,0,78.8,0,1294.7"
"TXB_50,""control"",580,2026-02-28 15:53:46.746462,2026-02-28 16:01:53.878022,487.1,0,0,0,0,0,8.37,0,22.3,1,1807.3"
"TXB_50,""control"",581,2026-02-28 22:31:21.038238,2026-02-28 22:32:22.679715,61.6,0,0,0,0,0,17.14,0,17.4,0,1489.2"
"TXB_50,""control"",582,2026-02-28 22:48:22.725716,2026-02-28 22:55:39.040752,436.3,0,0,0,0,0,82.89,0,2.4,0,1362.8"
"TXB_50,""control"",583,2026-02-28 23:14:02.124528,2026-02-28 23:14:20.801019,18.7,0,0,0,0,0,26.78,0,53.2,0,1565.1"
"TXB_50,""control"",584,2026-02-28 23:19:15.940247,2026-02-28 23:23:01.086872,225.1,0,0,0,0,0,32.39,0,20.1,0,1335.2"
"TXB_50,""control"",585,2026-02-28 23:24:32.022962,2026-02-28 23:29:07.229217,275.2,0,0,0,0,0,46.14,0,77,0,923.1"
"TXB_50,""control"",586,2026-02-28 23:33:44.382629,2026-02-28 23:34:08.088573,23.7,0,0,0,0,0,26.65,0,50.5,0,1640.4"
"TXB_50,""control"",587,2026-02-28 23:45:14.5917,2026-02-28 23:53:26.588987,492,0,0,0,1,0,23.06,1,41.4,0,1343.9"
"TXB_50,""control"",588,2026-03-01 00:03:16.24228,2026-03-01 00:05:13.727191,117.5,0,0,0,0,0,23.75,0,26.9,0,1189.5"
"TXB_50,""control"",589,2026-03-01 00:59:34.709391,2026-03-01 01:00:28.16098,53.5,0,0,0,0,0,35.99,0,5.4,1,1498.3"
"TXB_50,""control"",590,2026-03-01 01:04:17.27368,2026-03-01 01:04:22.750893,5.5,1,0,0,0,0,3.12,0,6.8,0,1134.5"
"TXB_50,""control"",591,2026-03-01 01:15:09.321199,2026-03-01 01:15:14.959017,5.6,1,0,0,0,0,3.16,0,2.5,0,1439.3"
"TXB_50,""control"",592,2026-03-01 01:16:44.272424,2026-03-01 01:24:02.458379,438.2,0,0,0,0,0,76.05,0,7.4,0,4249.4"
"TXB_50,""control"",593,2026-03-01 01:20:21.558794,2026-03-01 01:20:46.702618,25.1,0,0,1,0,0,64.66,0,92.6,0,781.1"
"TXB_50,""control"",594,2026-03-01 01:31:20.597544,2026-03-01 01:47:24.009022,963.4,0,0,0,0,0,38.03,0,69.4,0,900.3"
"TXB_50,""control"",595,2026-03-01 01:40:12.362735,2026-03-01 01:40:17.953924,5.6,1,0,0,0,0,8.78,0,7,0,1014.8"
"TXB_50,""control"",596,2026-03-01 01:49:50.151373,2026-03-01 01:50:50.691552,60.5,0,0,0,0,1,1.63,0,12,0,10666.1"
"TXB_50,""control"",597,2026-03-01 01:59:09.474531,2026-03-01 02:06:06.994612,417.5,0,0,1,0,0,39.51,0,81.6,0,2131.7"
"TXB_50,""control"",598,2026-03-01 02:05:54.221461,2026-03-01 02:05:54.721461,0.5,1,0,0,0,0,0.98,0,1.7,0,3848.1"
"TXB_50,""control"",599,2026-03-01 02:08:44.337014,2026-03-01 02:08:51.463675,7.1,0,0,0,0,0,13.14,0,19.3,0,2570.3"
"TXB_50,""control"",600,2026-03-01 02:08:57.325316,2026-03-01 02:08:58.196487,0.9,1,0,0,0,0,0.25,0,9.4,0,1297.5"
"TXB_50,""control"",601,2026-03-01 02:19:25.812915,2026-03-01 02:19:36.121598,10.3,1,0,0,0,0,0.7,0,5.3,0,923.2"
"TXB_50,""control"",602,2026-03-01 02:40:19.806194,2026-03-01 02:38:39.806194,18,0,0,0,0,0,13.3,1,14.8,0,2810.6"
"TXB_50,""control"",603,2026-03-01 02:44:15.880934,2026-03-01 02:44:42.311161,26.4,0,0,0,0,0,42.7,0,57.8,0,1368.7"
"TXB_50,""control"",604,2026-03-01 02:54:36.197686,2026-03-01 02:56:34.671949,118.5,0,0,0,0,0,21.4,0,87.8,0,2379"
"TXB_50,""control"",605,2026-03-01 03:03:57.775589,2026-03-01 03:04:41.201687,43.4,0,0,0,0,0,67.5,0,3.1,0,1121.1"
"TXB_50,""control"",606,2026-03-01 03:04:30.294081,2026-03-01 03:05:54.677776,84.4,0,0,0,0,0,17.16,0,82.9,0,1585.6"
"TXB_50,""control"",607,2026-03-01 03:12:35.610842,2026-03-01 03:12:54.364571,18.8,0,0,0,0,0,42.9,0,17.7,0,2517.8"
"TXB_50,""control"",608,2026-03-01 03:22:46.16271,2026-03-01 03:23:50.558528,64.4,0,0,0,0,0,29.14,0,83.1,0,1531.4"
"TXB_50,""control"",609,2026-03-01 03:23:58.968088,2026-03-01 03:27:54.350459,235.4,0,0,0,0,0,53.15,1,28.9,0,2271.5"
"TXB_50,""control"",610,2026-03-01 03:24:47.558048,2026-03-01 03:30:59.245735,371.7,0,0,0,0,0,69.75,0,3.2,0,1539"
"TXB_50,""control"",611,2026-03-01 03:37:12.233892,2026-03-01 03:39:31.130221,138.9,0,0,0,0,0,82.09,0,22.1,0,2485.1"
"TXB_50,""control"",612,2026-03-01 03:43:06.63193,2026-03-01 03:51:32.606476,506,0,0,0,0,0,80.4,1,36.9,0,7076.5"
"TXB_50,""control"",613,2026-03-01 03:48:04.257614,2026-03-01 03:48:22.097167,17.8,0,0,0,0,0,31,0,32.9,0,1236.7"
"TXB_50,""control"",614,2026-03-01 03:56:29.255518,2026-03-01 03:57:18.415555,49.2,0,0,0,0,0,9.34,0,0.1,0,822.4"
"TXB_50,""control"",615,2026-03-01 03:57:02.712126,2026-03-01 03:58:54.291986,111.6,0,0,0,0,0,49.89,0,69,0,2431.3"
"TXB_50,""control"",616,2026-03-01 04:07:15.810933,2026-03-01 04:07:16.570698,0.8,1,0,0,0,0,3.19,0,16.6,0,1172.2"
"TXB_50,""control"",617,2026-03-01 04:17:32.551805,2026-03-01 04:18:04.514597,32,0,0,0,0,0,53.92,0,36,0,912.6"
"TXB_50,""control"",618,2026-03-01 04:22:57.991037,2026-03-01 04:26:03.44767,185.5,0,0,0,0,0,70.02,1,46.9,0,1847.8"
"TXB_50,""control"",619,2026-03-01 04:37:12.276908,2026-03-01 04:37:39.989745,27.7,0,0,0,0,0,40.56,1,87.7,0,1670.6"
"TXB_50,""control"",620,2026-03-01 04:49:50.908179,2026-03-01 04:49:55.590076,4.7,1,0,0,0,0,0.45,0,1.3,0,2257.1"
"TXB_50,""control"",621,2026-03-01 05:02:37.240956,2026-03-01 05:54:18.541122,3101.3,0,0,0,0,0,67.32,0,37.4,0,1672"
"TXB_50,""control"",622,2026-03-01 05:05:35.364854,2026-03-01 05:05:38.727436,3.4,1,0,0,0,0,1.3,0,7.3,0,1078.4"
"TXB_50,""control"",623,2026-03-01 05:26:44.750727,2026-03-01 05:27:19.535396,34.8,0,0,0,0,0,16.54,0,53.5,0,1745.2"
"TXB_50,""control"",624,2026-03-01 05:29:05.94451,2026-03-01 05:29:53.004013,47.1,0,0,0,0,0,10.49,0,15.2,0,1167"
"TXB_50,""control"",625,2026-03-01 05:45:41.609196,2026-03-01 05:45:58.565562,17,0,0,0,0,0,35.49,0,80.8,0,5576"
"TXB_50,""control"",626,2026-03-01 05:48:32.156209,2026-03-01 06:03:54.860812,922.7,0,0,0,0,0,56.52,1,68.9,0,2432.2"
"TXB_50,""control"",627,2026-03-01 05:49:46.166549,2026-03-01 05:50:26.405332,40.2,0,0,0,0,0,11.69,0,10.5,0,1559.1"
"TXB_50,""control"",628,2026-03-01 06:19:21.961303,2026-03-01 06:24:54.082775,332.1,0,0,1,0,0,92.09,1,18.4,0,1460.4"
"TXB_50,""control"",629,2026-03-01 06:40:50.621925,2026-03-01 06:40:51.790517,1.2,1,0,0,0,0,9.64,0,0.7,0,1285.9"
"TXB_50,""control"",630,2026-03-01 06:41:10.023973,2026-03-01 06:41:29.112252,19.1,0,0,0,0,0,59.14,0,96,0,1298.3"
"TXB_50,""control"",631,2026-03-01 06:49:42.676633,2026-03-01 06:49:44.611614,1.9,1,0,0,0,0,1.48,0,4.5,0,1231"
"TXB_50,""control"",632,2026-03-01 06:49:55.568617,2026-03-01 06:50:07.466685,11.9,0,0,1,0,0,87.4,0,53.9,0,1586.6"
"TXB_50,""control"",633,2026-03-01 06:55:13.046537,2026-03-01 06:58:42.106173,209.1,0,0,0,0,0,16.59,0,30.9,0,1601.3"
"TXB_50,""control"",634,2026-03-01 06:58:55.053903,2026-03-01 07:01:10.816821,135.8,0,0,0,0,0,14.05,0,84.4,0,1785.8"
"TXB_50,""control"",635,2026-03-01 07:20:06.603272,2026-03-01 07:20:17.312747,10.7,0,0,0,0,0,13.41,0,20.1,0,958.9"
"TXB_50,""control"",636,2026-03-01 07:20:24.759802,2026-03-01 07:20:29.146774,4.4,1,0,0,0,0,0.1,0,2.8,0,1903.3"
"TXB_50,""control"",637,2026-03-01 07:39:20.633826,2026-03-01 07:39:26.075505,5.4,1,0,0,0,0,2.37,0,7.2,0,1227.6"
"TXB_50,""control"",638,2026-03-01 07:40:48.394988,2026-03-01 07:40:52.408154,4,1,0,0,0,0,8.93,0,3.3,0,1754.6"
"TXB_50,""control"",639,2026-03-01 07:42:02.50573,2026-03-01 07:42:08.116343,5.6,1,0,0,0,0,3.86,0,11.6,0,1356.9"
"TXB_50,""control"",640,2026-03-01 07:44:26.350092,2026-03-01 07:44:40.911415,14.6,1,0,0,0,0,1.6,0,3.6,0,1359.6"
"TXB_50,""control"",641,2026-03-01 07:46:10.068801,2026-03-01 07:46:18.569199,8.5,0,0,0,0,0,23.99,0,7.1,0,1633.8"
"TXB_50,""control"",642,2026-03-01 07:53:12.21805,2026-03-01 07:53:18.338733,6.1,1,0,0,0,0,1.76,0,3.1,0,1118.4"
"TXB_50,""control"",643,2026-03-01 07:55:20.010236,2026-03-01 07:58:09.457941,169.4,0,0,0,0,0,29.01,0,98.3,0,1231.5"
"TXB_50,""control"",644,2026-03-01 07:56:27.819182,2026-03-01 07:57:01.474779,33.7,0,0,0,0,0,11.8,0,79.6,0,2121"
"TXB_50,""control"",645,2026-03-01 07:59:33.261005,2026-03-01 09:07:14.178278,4060.9,0,0,0,0,0,30.31,1,5.5,0,1022.9"
"TXB_50,""control"",646,2026-03-01 08:03:06.227281,2026-03-01 08:04:45.725948,99.5,0,0,0,0,0,13.52,0,23.3,0,5353"
"TXB_50,""control"",647,2026-03-01 08:26:17.419956,2026-03-01 08:54:17.1816,1679.8,0,0,0,0,0,13.83,0,0.8,0,2367.4"
"TXB_50,""control"",648,2026-03-01 08:34:49.633271,2026-03-01 08:48:02.432572,792.8,0,0,0,0,0,20.99,0,14.3,0,1605.7"
"TXB_50,""control"",649,2026-03-01 08:39:05.305511,2026-03-01 08:39:22.318123,17,0,0,0,0,0,25.14,1,56.2,0,3254.8"
"TXB_50,""control"",650,2026-03-01 08:52:34.834293,2026-03-01 08:52:44.456993,9.6,0,0,0,0,0,40.8,0,7.3,0,1842.4"
"TXB_50,""control"",651,2026-03-01 09:15:18.743028,2026-03-01 09:15:22.900664,4.2,1,0,0,0,0,2.91,0,0.1,0,1767.1"
"TXB_50,""control"",652,2026-03-01 09:51:49.997568,2026-03-01 09:52:01.174215,11.2,0,0,0,0,0,45.09,0,8.3,0,820.5"
"TXB_50,""control"",653,2026-03-01 10:20:51.33071,2026-03-01 12:16:52.260521,6960.9,0,0,1,0,0,27.82,0,56.3,0,2038"
"TXB_50,""control"",654,2026-03-01 10:35:06.124223,2026-03-01 10:35:40.085188,34,0,0,0,0,0,40.88,0,95.9,0,2614"
"TXB_50,""control"",655,2026-03-01 10:55:37.633556,2026-03-01 10:59:24.7335,227.1,0,1,0,0,0,23.95,0,31.4,0,6510.5"
"TXB_50,""control"",656,2026-03-01 11:01:16.129527,2026-03-01 10:59:29.129527,274.2,0,0,0,0,0,50.7,0,47.9,0,880.9"
"TXB_50,""control"",657,2026-03-01 11:33:03.786189,2026-03-01 11:33:07.725767,3.9,1,0,0,0,0,1.34,0,7.6,0,1560.6"
"TXB_50,""control"",658,2026-03-01 11:43:36.11736,2026-03-01 11:55:46.90709,730.8,0,0,0,0,0,26.07,0,73.3,0,1793.4"
"TXB_50,""control"",659,2026-03-01 11:50:41.311473,2026-03-01 12:22:07.872905,1886.6,0,0,0,0,0,52.93,0,93.3,0,1196.5"
"TXB_50,""control"",660,2026-03-01 11:51:04.208713,2026-03-01 12:38:54.940966,2870.7,0,0,0,0,0,32.28,0,63,0,2324"
"TXB_50,""control"",661,2026-03-01 11:52:42.696813,2026-03-01 11:52:43.898962,1.2,1,0,0,0,0,0.13,0,9.5,0,1444.2"
"TXB_50,""control"",662,2026-03-01 11:52:59.169888,2026-03-01 11:53:46.62813,47.5,0,0,0,0,0,63.94,0,60.9,0,1270.4"
"TXB_50,""control"",663,2026-03-01 12:02:09.211302,2026-03-01 12:02:13.473709,4.3,1,0,0,0,0,10.51,0,6.2,0,1174"
"TXB_50,""control"",664,2026-03-01 12:05:45.946095,2026-03-01 12:07:39.919823,114,0,0,0,0,0,23.39,0,8,0,943.5"
"TXB_50,""control"",665,2026-03-01 12:16:09.291235,2026-03-01 12:18:41.079915,151.8,0,0,0,0,0,7.47,0,83,0,1118.9"
"TXB_50,""control"",666,2026-03-01 12:18:15.782422,2026-03-01 12:20:59.691103,163.9,0,0,0,0,0,31.31,0,33.4,0,3194.6"
"TXB_50,""control"",667,2026-03-01 12:23:16.699961,2026-03-01 12:27:57.43391,280.7,0,0,0,0,0,11.58,1,31.1,0,967.8"
"TXB_50,""control"",668,2026-03-01 12:23:56.969246,2026-03-01 12:24:24.875242,27.9,0,0,0,0,0,88.78,0,87.3,0,1144.1"
"TXB_50,""control"",669,2026-03-01 12:32:39.936255,2026-03-01 12:37:42.86424,302.9,0,0,0,0,0,43,0,2.6,0,1093.2"
"TXB_50,""control"",670,2026-03-01 12:35:52.311433,2026-03-01 12:36:23.015981,30.7,0,0,0,0,0,46.92,0,36.2,0,1143.3"
"TXB_50,""control"",671,2026-03-01 12:36:35.451252,2026-03-01 12:40:04.222917,208.8,0,0,0,0,0,77.32,0,70.4,0,1356.8"
"TXB_50,""control"",672,2026-03-01 12:42:36.594092,2026-03-01 12:42:41.380329,4.8,0,0,0,0,0,66.63,1,74.9,0,1462.9"
"TXB_50,""control"",673,2026-03-01 12:43:45.393961,2026-03-01 12:43:50.960533,5.6,0,0,0,0,0,14.36,0,86.4,0,4437"
"TXB_50,""control"",674,2026-03-01 12:44:39.242552,2026-03-01 12:45:42.12489,62.9,0,0,1,0,0,48.84,0,15.7,0,965.9"
"TXB_50,""control"",675,2026-03-01 13:16:30.785453,2026-03-01 13:20:13.839632,223.1,0,0,0,0,0,47.1,0,78.2,0,1977.6"
"TXB_50,""control"",676,2026-03-01 13:25:12.309238,2026-03-01 15:16:01.777086,6649.5,0,0,1,1,0,23.55,0,28.9,0,2872.6"
"TXB_50,""control"",677,2026-03-01 13:36:25.84429,2026-03-01 13:37:20.663561,54.8,0,0,0,0,0,17.4,1,10.9,0,2308.6"
"TXB_50,""control"",678,2026-03-01 13:44:37.141504,2026-03-01 13:51:18.089677,400.9,0,0,0,0,0,10.11,1,22,0,1620.7"
"TXB_50,""control"",679,2026-03-01 13:46:23.508821,2026-03-01 13:46:26.710472,3.2,1,0,0,0,0,2.56,0,3.3,0,1005.5"
"TXB_50,""control"",680,2026-03-01 13:50:03.372263,2026-03-01 13:50:17.875076,14.5,0,0,1,0,0,15.89,0,51.1,0,1169.3"
"TXB_50,""control"",681,2026-03-01 13:50:25.032154,2026-03-01 14:02:58.061646,753,0,0,0,0,1,45.57,0,95.8,1,1666"
"TXB_50,""control"",682,2026-03-01 14:10:26.183112,2026-03-01 14:13:53.621543,207.4,0,0,0,0,0,39.17,0,15.8,0,1352.7"
"TXB_50,""control"",683,2026-03-01 14:15:11.798602,2026-03-01 14:15:30.804401,19,0,0,1,0,0,19.59,0,25.2,0,2167.7"
"TXB_50,""control"",684,2026-03-01 14:30:19.164772,2026-03-01 14:30:28.723173,9.6,1,0,0,0,0,1.22,0,5,0,977.4"
"TXB_50,""control"",685,2026-03-01 14:31:29.608808,2026-03-01 14:31:46.314603,16.7,0,0,0,0,0,43.03,1,24.5,0,1012"
"TXB_50,""control"",686,2026-03-01 14:35:08.665093,2026-03-01 14:36:25.323097,76.7,0,0,0,0,0,60.36,1,68.7,0,1834.8"
"TXB_50,""control"",687,2026-03-01 16:05:28.841166,2026-03-01 16:06:11.795917,43,0,0,0,0,0,2.42,0,15.3,0,2081.6"
"TXB_50,""control"",688,2026-03-01 17:23:15.092319,2026-03-01 17:23:53.38913,38.3,0,0,0,0,0,67.81,0,6.9,0,4114"
"TXB_50,""control"",689,2026-03-01 18:03:58.918754,2026-03-01 18:07:13.227704,194.3,0,0,0,0,0,49.05,0,8.2,0,1580.3"
"TXB_50,""control"",690,2026-03-01 18:39:46.633699,2026-03-01 18:39:51.965128,5.3,0,0,0,0,0,11.32,0,80.2,1,1001"
"TXB_50,""control"",691,2026-03-02 00:03:11.219998,2026-03-02 00:04:15.522675,64.3,0,0,0,0,0,1.98,0,77,0,5128.2"
"TXB_50,""control"",692,2026-03-02 00:23:08.783951,2026-03-02 00:23:09.283951,0.5,1,0,0,0,0,2.32,0,7.6,0,1868.3"
"TXB_50,""control"",693,2026-03-02 00:23:51.369658,2026-03-02 00:24:24.852599,33.5,0,1,0,0,0,38.13,0,80.8,0,823.9"
"TXB_50,""control"",694,2026-03-02 00:24:45.997244,2026-03-02 00:34:32.713847,586.7,0,0,0,0,0,23.65,0,8.1,0,1197.6"
"TXB_50,""control"",695,2026-03-02 00:28:35.393364,2026-03-02 00:28:50.758776,15.4,0,0,0,0,0,56.06,0,3.4,0,2082.2"
"TXB_50,""control"",696,2026-03-02 00:36:11.730056,2026-03-02 00:40:01.799172,230.1,0,0,0,0,0,17.29,0,54.1,0,2224"
"TXB_50,""control"",697,2026-03-02 00:57:11.734628,2026-03-02 01:00:34.188078,202.5,0,0,0,0,0,11.83,0,68.3,0,1304.5"
"TXB_50,""control"",698,2026-03-02 00:59:57.527694,2026-03-02 01:05:29.197753,331.7,0,0,0,0,0,23.08,0,14.9,0,1180.5"
"TXB_50,""control"",699,2026-03-02 01:09:59.296729,2026-03-02 01:13:38.107301,218.8,0,0,1,0,0,82.86,1,13.3,0,2615.2"
"TXB_50,""control"",700,2026-03-02 01:18:48.457387,2026-03-02 01:18:57.629472,9.2,0,0,0,0,0,55.69,0,97.5,0,1444"
"TXB_50,""control"",701,2026-03-02 01:34:21.517404,2026-03-02 01:34:38.628158,17.1,0,0,0,0,0,24.53,0,80,0,1218.9"
"TXB_50,""control"",702,2026-03-02 02:04:19.044709,2026-03-02 02:14:11.448989,592.4,0,0,0,0,0,38.16,1,94.4,0,1159.1"
"TXB_50,""control"",703,2026-03-02 02:10:04.896907,2026-03-02 02:10:11.138214,6.2,1,0,0,0,0,3.83,0,2.3,0,5361"
"TXB_50,""control"",704,2026-03-02 02:14:37.872332,2026-03-02 02:15:05.219427,27.3,0,0,0,0,0,63.59,0,82.2,0,3648.9"
"TXB_50,""control"",705,2026-03-02 02:23:30.681251,2026-03-02 02:26:13.962037,163.3,0,0,0,0,0,17.57,0,11.2,0,3222"
"TXB_50,""control"",706,2026-03-02 02:32:08.197695,2026-03-02 02:34:47.166584,159,0,0,0,0,0,59.28,0,43.6,0,2681.6"
"TXB_50,""control"",707,2026-03-02 02:33:55.571002,2026-03-02 02:34:14.240821,18.7,0,0,0,0,0,70.98,0,51.9,0,850.1"
"TXB_50,""control"",708,2026-03-02 02:41:20.996145,2026-03-02 02:43:38.617504,137.6,0,0,1,0,0,15.03,0,40.9,0,1383.5"
"TXB_50,""control"",709,2026-03-02 02:57:37.650675,2026-03-02 02:58:21.929247,44.3,0,0,0,0,0,33.49,0,89,0,1235.8"
"TXB_50,""control"",710,2026-03-02 02:57:38.907035,2026-03-02 03:01:22.132674,223.2,0,0,0,0,0,0,0,31.2,0,729.3"
"TXB_50,""control"",711,2026-03-02 02:59:00.988807,2026-03-02 02:59:03.386015,2.4,1,0,0,0,0,2.86,0,0,0,1000.1"
"TXB_50,""control"",712,2026-03-02 03:02:43.532399,2026-03-02 03:03:09.793514,26.3,0,0,0,0,0,53.81,1,30.6,0,1438.1"
"TXB_50,""control"",713,2026-03-02 03:04:29.072704,2026-03-02 03:08:47.697828,258.6,0,0,0,0,0,65.47,1,58.3,0,1598"
"TXB_50,""control"",714,2026-03-02 03:11:42.233199,2026-03-02 03:11:53.46773,11.2,1,0,0,0,0,2.16,0,5.7,0,4858.6"
"TXB_50,""control"",715,2026-03-02 03:16:57.520022,2026-03-02 03:17:11.834706,14.3,0,0,0,0,0,7.74,0,78.6,0,1064.4"
"TXB_50,""control"",716,2026-03-02 03:20:11.229432,2026-03-02 03:24:06.531383,235.3,0,0,0,0,0,92.83,0,92.3,0,1217.4"
"TXB_50,""control"",717,2026-03-02 03:39:00.716044,2026-03-02 03:39:04.770754,4.1,1,0,0,0,0,1.02,0,2.4,0,1090.4"
"TXB_50,""control"",718,2026-03-02 03:40:05.703883,2026-03-02 03:37:34.703883,19.5,0,0,0,0,0,11.97,0,33,0,2128.5"
